user_id,mss_length,maturity_store_segment
38109,404,"[""1190"",""1277"",""1329"",""1496"",""1627"",""1679"",""1681"",""1829"",""1847"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2075"",""2077"",""2078"",""2129"",""2165"",""2166"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2281"",""2283"",""2291"",""2350"",""2456"",""2457"",""2708"",""2717"",""2726"",""2769"",""2771"",""2772"",""3421"",""3422"",""3824"",""3829"",""4024"",""4025"",""4028"",""4111"",""A20"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
38142,368,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1881"",""1882"",""1962"",""1965"",""1967"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2245"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2754"",""3190"",""3192"",""3206"",""3262"",""3276"",""3421"",""3423"",""3649"",""3670"",""3829"",""3961"",""A5"",""A12"",""A15""]"
38158,323,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1969"",""1971"",""2076"",""2107"",""2167"",""2237"",""2240"",""2270"",""2283"",""2291"",""2461"",""2465"",""2480"",""2708"",""2726"",""3275"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A10"",""TAO_D11""]"
38162,411,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2755"",""3190"",""3196"",""3275"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A11""]"
38164,486,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""1971"",""1991"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2753"",""2769"",""3189"",""3195"",""3205"",""3211"",""3275"",""3421"",""3422"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15"",""A16""]"
38168,422,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2454"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2771"",""2772"",""3421"",""3429"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A20"",""A7"",""A14"",""A15"",""A16""]"
38171,377,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1962"",""1968"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""2754"",""3190"",""3194"",""3207"",""3275"",""3276"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
38194,377,"[""1190"",""1277"",""1328"",""1496"",""1627"",""1679"",""1681"",""1829"",""1847"",""1849"",""1881"",""1882"",""1962"",""1971"",""2071"",""2074"",""2077"",""2129"",""2167"",""2173"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2461"",""2480"",""2708"",""2717"",""3262"",""3421"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""4025"",""4027"",""A7"",""A12"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
38202,377,"[""1189"",""1277"",""1333"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2717"",""2726"",""2769"",""2771"",""2772"",""3421"",""3429"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4111"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
38203,390,"[""1189"",""1277"",""1332"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1881"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2453"",""2457"",""2461"",""2480"",""2717"",""2726"",""2769"",""2771"",""3421"",""3423"",""3429"",""3670"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4111"",""A3"",""A7"",""A14"",""A15"",""Loyalty_Insurance_Registered""]"
38221,374,"[""1190"",""1277"",""1329"",""1496"",""1627"",""1679"",""1681"",""1829"",""1847"",""1849"",""1881"",""1882"",""1968"",""2071"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2312"",""2350"",""2455"",""2457"",""2717"",""2727"",""2771"",""2772"",""3262"",""3421"",""3422"",""3429"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4110"",""A20"",""A3"",""A7"",""A14"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
38232,361,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1965"",""1971"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2755"",""3190"",""3194"",""3262"",""3276"",""3649"",""3670"",""3829"",""3961"",""4110"",""A5"",""A12"",""A15""]"
38242,312,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1965"",""1967"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""3262"",""3649"",""3670"",""3829"",""3961"",""A5"",""A12"",""A16"",""key_account""]"
38247,454,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1847"",""1849"",""1881"",""1962"",""1965"",""1967"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2450"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2769"",""3262"",""3275"",""3276"",""3421"",""3422"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
38280,347,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1962"",""1967"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3262"",""3649"",""3670"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A7"",""A12"",""A15""]"
38369,390,"[""1189"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1971"",""2071"",""2074"",""2078"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2450"",""2457"",""2717"",""2719"",""2726"",""2769"",""2771"",""2772"",""3275"",""3421"",""3423"",""3428"",""3429"",""3823"",""3824"",""3826"",""3829"",""4024"",""4111"",""A3"",""A7"",""A14"",""A15"",""Loyalty_Insurance_Registered""]"
38389,405,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1850"",""1881"",""1962"",""1965"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2754"",""3190"",""3194"",""3207"",""3275"",""3276"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
38397,326,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1831"",""1846"",""1848"",""1850"",""1881"",""1962"",""1969"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3208"",""3649"",""3670"",""3829"",""3961"",""A7"",""A12"",""A15""]"
38453,396,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1967"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2452"",""2457"",""2461"",""2465"",""2708"",""2717"",""2726"",""2769"",""2771"",""3190"",""3194"",""3207"",""3213"",""3423"",""3429"",""3649"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15""]"
38456,369,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1850"",""1881"",""1965"",""1967"",""1971"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2450"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2771"",""3275"",""3276"",""3421"",""3423"",""3428"",""3429"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A7"",""A14""]"
38460,438,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2755"",""2770"",""3190"",""3196"",""3275"",""3276"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A7"",""A12"",""A15""]"
38461,397,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1965"",""1967"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2480"",""2717"",""2726"",""2755"",""3190"",""3194"",""3207"",""3275"",""3429"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""4003"",""4024"",""4025"",""4027"",""A7"",""A12""]"
38463,397,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3194"",""3207"",""3275"",""3276"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""4110"",""A6"",""A15""]"
38467,425,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""1991"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2769"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A7"",""A12""]"
38469,437,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1849"",""1881"",""1962"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2753"",""3189"",""3195"",""3205"",""3275"",""3276"",""3421"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15"",""A16""]"
38474,355,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1846"",""1848"",""1850"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2708"",""2726"",""3190"",""3196"",""3275"",""3276"",""3429"",""3493"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A15""]"
38475,349,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1962"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3275"",""3276"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
38481,377,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1971"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3275"",""3276"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
38483,464,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1965"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2448"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""2726"",""2771"",""3189"",""3191"",""3203"",""3209"",""3275"",""3276"",""3421"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A20"",""A5"",""A13"",""A15"",""A16""]"
38495,432,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""1991"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3196"",""3275"",""3276"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6"",""A15""]"
38509,366,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""2071"",""2074"",""2077"",""2078"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2451"",""2457"",""2708"",""2717"",""2726"",""2771"",""2772"",""3262"",""3421"",""3423"",""3428"",""3429"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4111"",""A3"",""A7"",""A14"",""A15""]"
38532,320,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1850"",""1962"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3190"",""3192"",""3493"",""3649"",""3670"",""3829"",""3961"",""4003"",""A7"",""A12""]"
38539,404,"[""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1831"",""1846"",""1848"",""1849"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2480"",""2708"",""2717"",""2726"",""2755"",""3190"",""3194"",""3207"",""3275"",""3276"",""3429"",""3493"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""3961"",""4024"",""4025"",""4027"",""A7"",""A12""]"
38540,397,"[""1168"",""1277"",""1496"",""1627"",""1679"",""1681"",""1829"",""1848"",""1849"",""1962"",""1965"",""1967"",""1969"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2312"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2769"",""3190"",""3192"",""3275"",""3276"",""3429"",""3493"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A7"",""A12""]"
38541,386,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""1971"",""2013"",""2074"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2248"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2454"",""2457"",""2461"",""2480"",""2717"",""2726"",""3189"",""3193"",""3204"",""3210"",""3276"",""3421"",""3429"",""3670"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""4110"",""A3"",""A7"",""A14"",""A15"",""A16""]"
38558,419,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1882"",""1962"",""1968"",""1971"",""2004"",""2074"",""2129"",""2165"",""2167"",""2173"",""2243"",""2248"",""2266"",""2270"",""2283"",""2313"",""2350"",""2455"",""2457"",""2461"",""2465"",""2480"",""2708"",""2717"",""3262"",""3275"",""3276"",""3421"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4111"",""A7"",""A12"",""A15"",""A16"",""Loyalty_Insurance_Registered""]"
38624,410,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""1965"",""1967"",""1971"",""2013"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""2771"",""3262"",""3275"",""3276"",""3421"",""3429"",""3494"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3829"",""3830"",""4024"",""4025"",""4027"",""A7"",""A12"",""A15""]"
38652,361,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1962"",""1969"",""1971"",""2075"",""2076"",""2129"",""2167"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2313"",""2350"",""2456"",""2457"",""2708"",""2717"",""2726"",""2771"",""3258"",""3262"",""3276"",""3421"",""3423"",""3429"",""3822"",""3823"",""3824"",""3826"",""3829"",""4024"",""4025"",""4028"",""4111"",""A7"",""A12"",""A15""]"
38690,347,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1965"",""1971"",""2074"",""2076"",""2129"",""2165"",""2173"",""2174"",""2237"",""2243"",""2266"",""2270"",""2283"",""2291"",""2350"",""2453"",""2457"",""2461"",""2465"",""2708"",""2717"",""2726"",""3263"",""3275"",""3276"",""3421"",""3423"",""3429"",""3649"",""3823"",""3824"",""3826"",""3829"",""4025"",""4027"",""4110"",""A7"",""A12"",""A15""]"
38782,377,"[""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1846"",""1848"",""1850"",""1881"",""1962"",""1965"",""1967"",""1969"",""1971"",""2004"",""2074"",""2076"",""2129"",""2165"",""2167"",""2173"",""2237"",""2266"",""2270"",""2283"",""2291"",""2313"",""2447"",""2457"",""2461"",""2465"",""2480"",""2708"",""2726"",""3262"",""3275"",""3429"",""3649"",""3670"",""3822"",""3823"",""3824"",""3826"",""3830"",""3961"",""3982"",""4003"",""4024"",""4025"",""4027"",""A6""]"
38783,315,"[""1168"",""1189"",""1277"",""1496"",""1627"",""1679"",""1681"",""1738"",""1829"",""1848"",""1849"",""1881"",""1968"",""1971"",""2071"",""2074"",""2129"",""2165"",""2167"",""2237"",""2243"",""2270"",""2283"",""2291"",""2313"",""2350"",""2449"",""2457"",""2717"",""2771"",""2772"",""3262"",""3421"",""3824"",""3826"",""3829"",""3830"",""4025"",""4027"",""4111"",""A20"",""A3"",""A7"",""A14"",""A15"",""A16""]"
